entry	symbol	decompile_status	decompile_file	file_present	evidence_class	research_status	next_action	textual_callers_count	textual_callers	textual_callees_count	textual_callees	source_cpp_h_references	callgraph_basis	ghidra_catalog_present	ghidra_calling_convention	ghidra_signature	ghidra_body_min	ghidra_body_max	ghidra_body_address_count	ghidra_is_thunk	ghidra_thunk_target	ghidra_direct_callers_count	ghidra_direct_callers	ghidra_direct_callees_count	ghidra_direct_callees	ghidra_incoming_ref_count	ghidra_incoming_flow_refs	ghidra_incoming_data_refs	ghidra_incoming_other_refs
0054AC09	FUN_0054ac09	ok	0054ac09_FUN_0054ac09.c	true	FLOW_SHEET	LOCATED	complete-ghidra-flow	124	FUN_00403924;FUN_00403EB8;FUN_0040586F;FUN_0040833B;FUN_004087C4;FUN_00408BED;FUN_0040A189;FUN_0040C9EB;FUN_00431FAF;FUN_00432181;FUN_00432D52;FUN_00435B13;FUN_00441823;FUN_0047591F;FUN_00476006;FUN_004776C3;FUN_0047E49D;FUN_0047F7DA;FUN_0047FA1D;FUN_0048150A;FUN_004829F2;FUN_004856C3;FUN_00488267;FUN_00489618;FUN_00489A3E;FUN_00493E70;FUN_00494FA4;FUN_004974EC;FUN_0049889A;FUN_00499F0E;FUN_0049ADD2;FUN_0049F0E7;FUN_004A626E;FUN_004A8F14;FUN_004AB9F7;FUN_004B1EA9;FUN_004B3500;FUN_004C37C4;FUN_004C5CC0;FUN_004C64C3;FUN_004C80D7;FUN_004C9396;FUN_004CF150;FUN_004CF90D;FUN_004D19A0;FUN_004D3D20;FUN_004D4714;FUN_004D4DE0;FUN_004D56EB;FUN_004D619E;FUN_004D8020;FUN_004D8910;FUN_004D8EF0;FUN_004DA607;FUN_004DCB83;FUN_004DD68D;FUN_004DDFA4;FUN_004E0A2D;FUN_004E0AF7;FUN_004E0D00;FUN_004E1290;FUN_004E1D57;FUN_004E2360;FUN_004E2552;FUN_004E2A30;FUN_004E2D96;FUN_004E3610;FUN_004E3BA0;FUN_004E422D;FUN_004E4A10;FUN_004E4F20;FUN_004E52B0;FUN_004E5650;FUN_004E5F4B;FUN_004E6590;FUN_004E7ADC;FUN_004E7F6A;FUN_004E9CF0;FUN_004EAB7B;FUN_004EB6FC;FUN_004EC9A0;FUN_004ECED4;FUN_004ED2A0;FUN_004ED83E;FUN_004EDD60;FUN_004EE190;FUN_004EEB0D;FUN_004F0DE9;FUN_004F15AE;FUN_004F1A33;FUN_004F424A;FUN_004F7EA6;FUN_004F9946;FUN_004FAF92;FUN_004FB22E;FUN_004FB34A;FUN_00500EBE;FUN_00506F9D;FUN_00510FD3;FUN_0051148A;FUN_00511EC4;FUN_0051253C;FUN_00512922;FUN_005161AF;FUN_00517231;FUN_0052236F;FUN_005225C0;FUN_00522D56;FUN_0052355C;FUN_00523B60;FUN_005284A0;FUN_005296E8;FUN_00529B07;FUN_00529BF8;FUN_0052B116;FUN_0052CBAA;FUN_0052E85D;FUN_00531ADD;FUN_00535298;FUN_0053BF5F;FUN_00540EA3;FUN_00541065;FUN_0054A46D;FUN_0054AE40	0		0	ghidra-direct-plus-exported-decompile-text	true	unknown	undefined FUN_0054ac09(void)	0054AC09	0054AC48	64	false		122	00403924:FUN_00403924;00403EB8:FUN_00403eb8;0040586F:FUN_0040586f;0040833B:FUN_0040833b;004087C4:FUN_004087c4;00408BED:FUN_00408bed;0040A189:FUN_0040a189;0040C9EB:FUN_0040c9eb;00431FAF:FUN_00431faf;00432181:FUN_00432181;00432D52:FUN_00432d52;00435B13:FUN_00435b13;00441823:FUN_00441823;0047591F:FUN_0047591f;00476006:FUN_00476006;004776C3:FUN_004776c3;0047E49D:FUN_0047e49d;0047F7DA:FUN_0047f7da;0047FA1D:FUN_0047fa1d;0048150A:FUN_0048150a;004829F2:FUN_004829f2;004856C3:FUN_004856c3;00488267:FUN_00488267;00489618:FUN_00489618;00489A3E:FUN_00489a3e;00493E70:FUN_00493e70;00494FA4:FUN_00494fa4;004974EC:FUN_004974ec;0049889A:FUN_0049889a;00499F0E:FUN_00499f0e;0049ADD2:FUN_0049add2;0049F0E7:FUN_0049f0e7;004A626E:FUN_004a626e;004A8F14:FUN_004a8f14;004AB9F7:FUN_004ab9f7;004B1EA9:FUN_004b1ea9;004B3500:FUN_004b3500;004C37C4:FUN_004c37c4;004C5CC0:FUN_004c5cc0;004C64C3:FUN_004c64c3;004C80D7:FUN_004c80d7;004C9396:FUN_004c9396;004CF150:FUN_004cf150;004CF90D:FUN_004cf90d;004D19A0:FUN_004d19a0;004D3D20:FUN_004d3d20;004D4714:FUN_004d4714;004D4DE0:FUN_004d4de0;004D56EB:FUN_004d56eb;004D619E:FUN_004d619e;004D8020:FUN_004d8020;004D8910:FUN_004d8910;004D8EF0:FUN_004d8ef0;004DA607:FUN_004da607;004DCB83:FUN_004dcb83;004DD68D:FUN_004dd68d;004DDFA4:FUN_004ddfa4;004E0A2D:FUN_004e0a2d;004E0AF7:FUN_004e0af7;004E0D00:FUN_004e0d00;004E1290:FUN_004e1290;004E1D57:FUN_004e1d57;004E2360:FUN_004e2360;004E2552:FUN_004e2552;004E2A30:FUN_004e2a30;004E2D96:FUN_004e2d96;004E3610:FUN_004e3610;004E3BA0:FUN_004e3ba0;004E422D:FUN_004e422d;004E4A10:FUN_004e4a10;004E4F20:FUN_004e4f20;004E52B0:FUN_004e52b0;004E5650:FUN_004e5650;004E5F4B:FUN_004e5f4b;004E6590:FUN_004e6590;004E7ADC:FUN_004e7adc;004E7F6A:FUN_004e7f6a;004E9CF0:FUN_004e9cf0;004EAB7B:FUN_004eab7b;004EB6FC:FUN_004eb6fc;004EC9A0:FUN_004ec9a0;004ECED4:FUN_004eced4;004ED2A0:FUN_004ed2a0;004ED83E:FUN_004ed83e;004EDD60:FUN_004edd60;004EE190:FUN_004ee190;004EEB0D:FUN_004eeb0d;004F0DE9:FUN_004f0de9;004F15AE:FUN_004f15ae;004F1A33:FUN_004f1a33;004F424A:FUN_004f424a;004F7EA6:FUN_004f7ea6;004F9946:FUN_004f9946;004FB34A:FUN_004fb34a;00500EBE:FUN_00500ebe;00506F9D:FUN_00506f9d;00510FD3:FUN_00510fd3;0051148A:FUN_0051148a;00511EC4:FUN_00511ec4;0051253C:FUN_0051253c;00512922:FUN_00512922;005161AF:FUN_005161af;00517231:FUN_00517231;0052236F:FUN_0052236f;005225C0:FUN_005225c0;00522D56:FUN_00522d56;0052355C:FUN_0052355c;00523B60:FUN_00523b60;005284A0:FUN_005284a0;005296E8:FUN_005296e8;00529B07:FUN_00529b07;00529BF8:FUN_00529bf8;0052B116:FUN_0052b116;0052CBAA:FUN_0052cbaa;0052E85D:FUN_0052e85d;00531ADD:FUN_00531add;00535298:FUN_00535298;0053BF5F:FUN_0053bf5f;00540EA3:FUN_00540ea3;00541065:FUN_00541065;0054A46D:FUN_0054a46d;0054AE40:FUN_0054ae40	0		573	573	0	0
0054AC49	FUN_0054ac49	ok	0054ac49_FUN_0054ac49.c	true	CORPUS_ONLY	UNMAPPED	triage-by-entrypoint-or-caller	0		0		0	ghidra-direct-plus-exported-decompile-text	true	unknown	undefined FUN_0054ac49(void)	0054AC49	0054AC91	73	false		0		0		0	0	0	0
0054AC92	FUN_0054ac92	ok	0054ac92_FUN_0054ac92.c	true	CORPUS_ONLY	UNMAPPED	triage-by-entrypoint-or-caller	1	FUN_0054ADBC	0		0	ghidra-direct-plus-exported-decompile-text	true	unknown	undefined FUN_0054ac92(void)	0054AC92	0054ACE3	82	false		1	0054ADBC:FUN_0054adbc	0		2	2	0	0
0054ACE4	FUN_0054ace4	ok	0054ace4_FUN_0054ace4.c	true	CORPUS_ONLY	UNMAPPED	triage-by-entrypoint-or-caller	1	FUN_0049ADD2	0		0	ghidra-direct-plus-exported-decompile-text	true	unknown	undefined FUN_0054ace4(void)	0054ACE4	0054AD40	93	false		1	0049ADD2:FUN_0049add2	0		1	1	0	0
0054AD41	FUN_0054ad41	ok	0054ad41_FUN_0054ad41.c	true	CORPUS_ONLY	UNMAPPED	triage-by-entrypoint-or-caller	1	FUN_0049ADD2	0		0	ghidra-direct-plus-exported-decompile-text	true	unknown	undefined FUN_0054ad41(void)	0054AD41	0054AD77	55	false		1	0049ADD2:FUN_0049add2	0		1	1	0	0
0054AD78	FUN_0054ad78	ok	0054ad78_FUN_0054ad78.c	true	CORPUS_ONLY	UNMAPPED	triage-by-entrypoint-or-caller	1	FUN_0054ADBC	0		0	ghidra-direct-plus-exported-decompile-text	true	unknown	undefined FUN_0054ad78(void)	0054AD78	0054ADBB	68	false		1	0054ADBC:FUN_0054adbc	0		1	1	0	0
0054ADBC	FUN_0054adbc	ok	0054adbc_FUN_0054adbc.c	true	CORPUS_ONLY	UNMAPPED	triage-by-entrypoint-or-caller	1	FUN_00541065	2	FUN_0054AC92;FUN_0054AD78	0	ghidra-direct-plus-exported-decompile-text	true	unknown	undefined FUN_0054adbc(void)	0054ADBC	0054AE05	74	false		1	00541065:FUN_00541065	2	0054AC92:FUN_0054ac92;0054AD78:FUN_0054ad78	30	30	0	0
0054AE10	FUN_0054ae10	ok	0054ae10_FUN_0054ae10.c	true	CORPUS_ONLY	UNMAPPED	triage-by-entrypoint-or-caller	0		2	FUN_0054AA45;FUN_0058EA3A	0	ghidra-direct-plus-exported-decompile-text	true	unknown	undefined FUN_0054ae10(void)	0054AE10	0054AE3D	46	false		0		2	0054AA45:FUN_0054aa45;0058EA3A:FUN_0058ea3a	1	0	1	0
0054AE40	FUN_0054ae40	ok	0054ae40_FUN_0054ae40.c	true	CORPUS_ONLY	UNMAPPED	triage-by-entrypoint-or-caller	0		5	FUN_00430F50;FUN_004310A0;FUN_004C8F70;FUN_0053E1D2;FUN_0054AC09	0	ghidra-direct-plus-exported-decompile-text	true	unknown	undefined FUN_0054ae40(void)	0054AE40	0054AFBB	380	false		0		7	00430F50:FUN_00430f50;00431070:CSimpleArray<>;004310A0:FUN_004310a0;004C8F70:FUN_004c8f70;0053E1D2:FUN_0053e1d2;0054AC09:FUN_0054ac09;0058F0CA:operator_new	0	0	0	0
0054AFBC	FUN_0054afbc	ok	0054afbc_FUN_0054afbc.c	true	CORPUS_ONLY	UNMAPPED	triage-by-entrypoint-or-caller	1	FUN_0054B110	1	FUN_0053E26B	0	ghidra-direct-plus-exported-decompile-text	true	unknown	undefined FUN_0054afbc(void)	0054AFBC	0054B01E	99	false		1	0054B110:FUN_0054b110	1	0053E26B:FUN_0053e26b	1	1	0	0
0054B01F	FUN_0054b01f	ok	0054b01f_FUN_0054b01f.c	true	CORPUS_ONLY	UNMAPPED	triage-by-entrypoint-or-caller	0		0		0	ghidra-direct-plus-exported-decompile-text	true	unknown	undefined FUN_0054b01f(void)	0054B01F	0054B02E	16	false		0		0		1	0	1	0
0054B02F	FUN_0054b02f	ok	0054b02f_FUN_0054b02f.c	true	CORPUS_ONLY	UNMAPPED	triage-by-entrypoint-or-caller	0		3	FUN_00423B00;FUN_004310A0;FUN_00493BF0	0	ghidra-direct-plus-exported-decompile-text	true	unknown	undefined FUN_0054b02f(void)	0054B02F	0054B105	215	false		0		3	00423B00:FUN_00423b00;004310A0:FUN_004310a0;00493BF0:FUN_00493bf0	1	0	1	0
0054B110	FUN_0054b110	ok	0054b110_FUN_0054b110.c	true	CORPUS_ONLY	UNMAPPED	triage-by-entrypoint-or-caller	0		2	FUN_0054AFBC;FUN_0058EA3A	0	ghidra-direct-plus-exported-decompile-text	true	unknown	undefined FUN_0054b110(void)	0054B110	0054B13D	46	false		0		2	0054AFBC:FUN_0054afbc;0058EA3A:FUN_0058ea3a	1	0	1	0
0054B140	FUN_0054b140	ok	0054b140_FUN_0054b140.c	true	CORPUS_ONLY	UNMAPPED	triage-by-entrypoint-or-caller	2	FUN_0054F0F2;FUN_0055474F	1	FUN_0054B14A	0	ghidra-direct-plus-exported-decompile-text	true	unknown	undefined FUN_0054b140(void)	0054B140	0054B149	10	false		2	0054F0F2:FUN_0054f0f2;0055474F:FUN_0055474f	1	0054B14A:FUN_0054b14a	2	2	0	0
0054B14A	FUN_0054b14a	ok	0054b14a_FUN_0054b14a.c	true	CORPUS_ONLY	UNMAPPED	triage-by-entrypoint-or-caller	1	FUN_0054B140	3	FUN_0058F62C;FUN_0058F716;FUN_00590D68	0	ghidra-direct-plus-exported-decompile-text	true	unknown	undefined FUN_0054b14a(void)	0054B14A	0054B255	268	false		1	0054B140:FUN_0054b140	4	0058F020:_memset;0058F62C:FUN_0058f62c;0058F716:FUN_0058f716;00590D68:FUN_00590d68	1	1	0	0
0054B256	FUN_0054b256	ok	0054b256_FUN_0054b256.c	true	CORPUS_ONLY	UNMAPPED	triage-by-entrypoint-or-caller	1	FUN_004D0651	0		0	ghidra-direct-plus-exported-decompile-text	true	unknown	undefined FUN_0054b256(void)	0054B256	0054B2AB	86	false		1	004D0651:FUN_004d0651	0		1	1	0	0
0054B2AC	FUN_0054b2ac	ok	0054b2ac_FUN_0054b2ac.c	true	CORPUS_ONLY	UNMAPPED	triage-by-entrypoint-or-caller	1	FUN_00470E36	0		0	ghidra-direct-plus-exported-decompile-text	true	unknown	undefined FUN_0054b2ac(void)	0054B2AC	0054B2FC	81	false		1	00470E36:FUN_00470e36	0		1	1	0	0
0054B2FD	FUN_0054b2fd	ok	0054b2fd_FUN_0054b2fd.c	true	CORPUS_ONLY	UNMAPPED	triage-by-entrypoint-or-caller	0		0		0	ghidra-direct-plus-exported-decompile-text	true	unknown	undefined FUN_0054b2fd(void)	0054B2FD	0054B358	92	false		0		0		0	0	0	0
0054B359	FUN_0054b359	ok	0054b359_FUN_0054b359.c	true	CORPUS_ONLY	UNMAPPED	triage-by-entrypoint-or-caller	0		3	FUN_0054DAAC;FUN_0054E06C;FUN_00552D38	0	ghidra-direct-plus-exported-decompile-text	true	unknown	undefined FUN_0054b359(void)	0054B359	0054B6B4	860	false		0		3	0054DAAC:FUN_0054daac;0054E06C:FUN_0054e06c;00552D38:FUN_00552d38	0	0	0	0
0054B6B5	FUN_0054b6b5	ok	0054b6b5_FUN_0054b6b5.c	true	CORPUS_ONLY	UNMAPPED	triage-by-entrypoint-or-caller	0		2	FUN_0054CD07;FUN_00559EF5	0	ghidra-direct-plus-exported-decompile-text	true	unknown	undefined FUN_0054b6b5(void)	0054B6B5	0054B8C5	529	false		0		2	0054CD07:FUN_0054cd07;00559EF5:FUN_00559ef5	0	0	0	0
0054B8C6	FUN_0054b8c6	ok	0054b8c6_FUN_0054b8c6.c	true	CORPUS_ONLY	UNMAPPED	triage-by-entrypoint-or-caller	0		3	FUN_0054CD07;FUN_005588B2;FUN_00559EF5	0	ghidra-direct-plus-exported-decompile-text	true	unknown	undefined FUN_0054b8c6(void)	0054B8C6	0054BC4E	905	false		0		3	0054CD07:FUN_0054cd07;005588B2:FUN_005588b2;00559EF5:FUN_00559ef5	0	0	0	0
0054BC4F	FUN_0054bc4f	ok	0054bc4f_FUN_0054bc4f.c	true	CORPUS_ONLY	UNMAPPED	triage-by-entrypoint-or-caller	0		2	FUN_0054CD07;FUN_00559EF5	0	ghidra-direct-plus-exported-decompile-text	true	unknown	undefined FUN_0054bc4f(void)	0054BC4F	0054BD4A	252	false		0		2	0054CD07:FUN_0054cd07;00559EF5:FUN_00559ef5	0	0	0	0
0054BD4B	FUN_0054bd4b	ok	0054bd4b_FUN_0054bd4b.c	true	CORPUS_ONLY	UNMAPPED	triage-by-entrypoint-or-caller	0		1	FUN_00559EF5	0	ghidra-direct-plus-exported-decompile-text	true	unknown	undefined FUN_0054bd4b(void)	0054BD4B	0054BD91	71	false		0		1	00559EF5:FUN_00559ef5	0	0	0	0
0054BD92	FUN_0054bd92	ok	0054bd92_FUN_0054bd92.c	true	CORPUS_ONLY	UNMAPPED	triage-by-entrypoint-or-caller	0		1	FUN_00559EF5	0	ghidra-direct-plus-exported-decompile-text	true	unknown	undefined FUN_0054bd92(void)	0054BD92	0054BE91	256	false		0		1	00559EF5:FUN_00559ef5	0	0	0	0
0054BE92	FUN_0054be92	ok	0054be92_FUN_0054be92.c	true	CORPUS_ONLY	UNMAPPED	triage-by-entrypoint-or-caller	0		2	FUN_005588B2;FUN_00559EF5	0	ghidra-direct-plus-exported-decompile-text	true	unknown	undefined FUN_0054be92(void)	0054BE92	0054BF7D	236	false		0		2	005588B2:FUN_005588b2;00559EF5:FUN_00559ef5	0	0	0	0
0054BF7E	FUN_0054bf7e	ok	0054bf7e_FUN_0054bf7e.c	true	CORPUS_ONLY	UNMAPPED	triage-by-entrypoint-or-caller	1	FUN_004FA8A1	0		0	ghidra-direct-plus-exported-decompile-text	true	unknown	undefined FUN_0054bf7e(void)	0054BF7E	0054BFB6	57	false		0		0		1	1	0	0
0054BFB7	FUN_0054bfb7	ok	0054bfb7_FUN_0054bfb7.c	true	CORPUS_ONLY	UNMAPPED	triage-by-entrypoint-or-caller	0		0		0	ghidra-direct-plus-exported-decompile-text	true	unknown	undefined FUN_0054bfb7(void)	0054BFB7	0054C083	205	false		0		1	005900CE:_rand	0	0	0	0
0054C084	FUN_0054c084	ok	0054c084_FUN_0054c084.c	true	CORPUS_ONLY	UNMAPPED	triage-by-entrypoint-or-caller	0		2	FUN_0058EE20;FUN_0058F078	0	ghidra-direct-plus-exported-decompile-text	true	unknown	undefined FUN_0054c084(void)	0054C084	0054C0C3	64	false		0		2	0058EE20:FUN_0058ee20;0058F078:FUN_0058f078	0	0	0	0
0054C0C4	FUN_0054c0c4	ok	0054c0c4_FUN_0054c0c4.c	true	CORPUS_ONLY	UNMAPPED	triage-by-entrypoint-or-caller	0		2	FUN_0058EE20;FUN_0058F078	0	ghidra-direct-plus-exported-decompile-text	true	unknown	undefined FUN_0054c0c4(void)	0054C0C4	0054C107	68	false		0		2	0058EE20:FUN_0058ee20;0058F078:FUN_0058f078	0	0	0	0
0054C108	FUN_0054c108	ok	0054c108_FUN_0054c108.c	true	CORPUS_ONLY	UNMAPPED	triage-by-entrypoint-or-caller	0		2	FUN_0058EE20;FUN_0058F078	0	ghidra-direct-plus-exported-decompile-text	true	unknown	undefined FUN_0054c108(void)	0054C108	0054C14E	71	false		0		2	0058EE20:FUN_0058ee20;0058F078:FUN_0058f078	0	0	0	0
0054C14F	FUN_0054c14f	ok	0054c14f_FUN_0054c14f.c	true	CORPUS_ONLY	UNMAPPED	triage-by-entrypoint-or-caller	0		2	FUN_0058EE20;FUN_0058F078	0	ghidra-direct-plus-exported-decompile-text	true	unknown	undefined FUN_0054c14f(void)	0054C14F	0054C192	68	false		0		2	0058EE20:FUN_0058ee20;0058F078:FUN_0058f078	0	0	0	0
0054C193	FUN_0054c193	ok	0054c193_FUN_0054c193.c	true	CORPUS_ONLY	UNMAPPED	triage-by-entrypoint-or-caller	0		2	FUN_0058EE20;FUN_0058F078	0	ghidra-direct-plus-exported-decompile-text	true	unknown	undefined FUN_0054c193(void)	0054C193	0054C1D9	71	false		0		2	0058EE20:FUN_0058ee20;0058F078:FUN_0058f078	0	0	0	0
0054C1DA	FUN_0054c1da	ok	0054c1da_FUN_0054c1da.c	true	CORPUS_ONLY	UNMAPPED	triage-by-entrypoint-or-caller	0		2	FUN_0058EE20;FUN_0058F078	0	ghidra-direct-plus-exported-decompile-text	true	unknown	undefined FUN_0054c1da(void)	0054C1DA	0054C220	71	false		0		2	0058EE20:FUN_0058ee20;0058F078:FUN_0058f078	0	0	0	0
0054C221	FUN_0054c221	ok	0054c221_FUN_0054c221.c	true	CORPUS_ONLY	UNMAPPED	triage-by-entrypoint-or-caller	0		2	FUN_0058EE20;FUN_0058F078	0	ghidra-direct-plus-exported-decompile-text	true	unknown	undefined FUN_0054c221(void)	0054C221	0054C267	71	false		0		2	0058EE20:FUN_0058ee20;0058F078:FUN_0058f078	0	0	0	0
0054C268	FUN_0054c268	ok	0054c268_FUN_0054c268.c	true	CORPUS_ONLY	UNMAPPED	triage-by-entrypoint-or-caller	0		5	FUN_0054FC81;FUN_00557593;FUN_0058EE30;FUN_0058F078;FUN_0058F220	0	ghidra-direct-plus-exported-decompile-text	true	unknown	undefined FUN_0054c268(void)	0054C268	0054C57C	789	false		0		6	0054FC81:FUN_0054fc81;00557593:FUN_00557593;0058EE30:FUN_0058ee30;0058F020:_memset;0058F078:FUN_0058f078;0058F220:FUN_0058f220	0	0	0	0
0054C57D	FUN_0054c57d	ok	0054c57d_FUN_0054c57d.c	true	CORPUS_ONLY	UNMAPPED	triage-by-entrypoint-or-caller	0		0		0	ghidra-direct-plus-exported-decompile-text	true	unknown	undefined FUN_0054c57d(void)	0054C57D	0054C63E	194	false		0		1	005900CE:_rand	0	0	0	0
0054C63F	FUN_0054c63f	ok	0054c63f_FUN_0054c63f.c	true	CORPUS_ONLY	UNMAPPED	triage-by-entrypoint-or-caller	0		3	FUN_0054FC81;FUN_0058EE20;FUN_005909D2	0	ghidra-direct-plus-exported-decompile-text	true	unknown	undefined FUN_0054c63f(void)	0054C63F	0054C6FD	191	false		0		4	0054FC81:FUN_0054fc81;0058EE20:FUN_0058ee20;0058F020:_memset;005909D2:FUN_005909d2	0	0	0	0
0054C6FE	FUN_0054c6fe	ok	0054c6fe_FUN_0054c6fe.c	true	CORPUS_ONLY	UNMAPPED	triage-by-entrypoint-or-caller	0		1	FUN_0058F078	0	ghidra-direct-plus-exported-decompile-text	true	unknown	undefined FUN_0054c6fe(void)	0054C6FE	0054C798	155	false		0		1	0058F078:FUN_0058f078	0	0	0	0
0054C799	FUN_0054c799	ok	0054c799_FUN_0054c799.c	true	CORPUS_ONLY	UNMAPPED	triage-by-entrypoint-or-caller	2	FUN_00417215;FUN_00418828	0		0	ghidra-direct-plus-exported-decompile-text	true	unknown	undefined FUN_0054c799(void)	0054C799	0054CD06	1390	false		2	00417215:FUN_00417215;00418828:FUN_00418828	0		2	2	0	0
0054CD07	FUN_0054cd07	ok	0054cd07_FUN_0054cd07.c	true	CORPUS_ONLY	UNMAPPED	triage-by-entrypoint-or-caller	67	FUN_0040CEA0;FUN_0040D13E;FUN_0040EAFC;FUN_0040EDE0;FUN_00410A91;FUN_004110F5;FUN_00416196;FUN_00416E8A;FUN_00417215;FUN_00417920;FUN_00418828;FUN_0041EF0F;FUN_004209FC;FUN_00432D52;FUN_00435B13;FUN_00442FF7;FUN_004431E4;FUN_0044EFFC;FUN_0044F46B;FUN_0044F88F;FUN_0044FC4B;FUN_004502A7;FUN_0045061F;FUN_00454763;FUN_00455D02;FUN_00455EA7;FUN_00456589;FUN_004595EC;FUN_0046087B;FUN_004640E5;FUN_00470E36;FUN_0047591F;FUN_00480A83;FUN_004829F2;FUN_004856C3;FUN_00486009;FUN_004862B6;FUN_00487B92;FUN_0049362C;FUN_0049F0E7;FUN_004A626E;FUN_004AB9F7;FUN_004F2B52;FUN_004F424A;FUN_004F59B4;FUN_004FAF13;FUN_00517231;FUN_0051A56C;FUN_0051A939;FUN_0051BB41;FUN_0051D270;FUN_00525395;FUN_005266E0;FUN_0052A737;FUN_0052B116;FUN_0052B97D;FUN_0052EE94;FUN_0054B6B5;FUN_0054B8C6;FUN_0054BC4F;FUN_0054E5C2;FUN_0054EB20;FUN_0054EDE8;FUN_00553016;FUN_00553464;FUN_00553681;FUN_00553930	1	FUN_0054E06C	0	ghidra-direct-plus-exported-decompile-text	true	unknown	undefined FUN_0054cd07(void)	0054CD07	0054D4B5	1967	false		67	0040CEA0:FUN_0040cea0;0040D13E:FUN_0040d13e;0040EAFC:FUN_0040eafc;0040EDE0:FUN_0040ede0;00410A91:FUN_00410a91;004110F5:FUN_004110f5;00416196:FUN_00416196;00416E8A:FUN_00416e8a;00417215:FUN_00417215;00417920:FUN_00417920;00418828:FUN_00418828;0041EF0F:FUN_0041ef0f;004209FC:FUN_004209fc;00432D52:FUN_00432d52;00435B13:FUN_00435b13;00442FF7:FUN_00442ff7;004431E4:FUN_004431e4;0044EFFC:FUN_0044effc;0044F46B:FUN_0044f46b;0044F88F:FUN_0044f88f;0044FC4B:FUN_0044fc4b;004502A7:FUN_004502a7;0045061F:FUN_0045061f;00454763:FUN_00454763;00455D02:FUN_00455d02;00455EA7:FUN_00455ea7;00456589:FUN_00456589;004595EC:FUN_004595ec;0046087B:FUN_0046087b;004640E5:FUN_004640e5;00470E36:FUN_00470e36;0047591F:FUN_0047591f;00480A83:FUN_00480a83;004829F2:FUN_004829f2;004856C3:FUN_004856c3;00486009:FUN_00486009;004862B6:FUN_004862b6;00487B92:FUN_00487b92;0049362C:FUN_0049362c;0049F0E7:FUN_0049f0e7;004A626E:FUN_004a626e;004AB9F7:FUN_004ab9f7;004F2B52:FUN_004f2b52;004F424A:FUN_004f424a;004F59B4:FUN_004f59b4;004FAF13:FUN_004faf13;00517231:FUN_00517231;0051A56C:FUN_0051a56c;0051A939:FUN_0051a939;0051BB41:FUN_0051bb41;0051D270:FUN_0051d270;00525395:FUN_00525395;005266E0:FUN_005266e0;0052A737:FUN_0052a737;0052B116:FUN_0052b116;0052B97D:FUN_0052b97d;0052EE94:FUN_0052ee94;0054B6B5:FUN_0054b6b5;0054B8C6:FUN_0054b8c6;0054BC4F:FUN_0054bc4f;0054E5C2:FUN_0054e5c2;0054EB20:FUN_0054eb20;0054EDE8:FUN_0054ede8;00553016:FUN_00553016;00553464:FUN_00553464;00553681:FUN_00553681;00553930:FUN_00553930	1	0054E06C:FUN_0054e06c	200	200	0	0
0054D4B6	FUN_0054d4b6	ok	0054d4b6_FUN_0054d4b6.c	true	CORPUS_ONLY	UNMAPPED	triage-by-entrypoint-or-caller	3	FUN_00418828;FUN_00525395;FUN_013D2000	1	FUN_0054E06C	0	ghidra-direct-plus-exported-decompile-text	true	unknown	undefined FUN_0054d4b6(void)	0054D4B6	0054DAAB	1526	false		2	00418828:FUN_00418828;00525395:FUN_00525395	1	0054E06C:FUN_0054e06c	3	3	0	0
0054DAAC	FUN_0054daac	ok	0054daac_FUN_0054daac.c	true	CORPUS_ONLY	UNMAPPED	triage-by-entrypoint-or-caller	3	FUN_00417215;FUN_00418828;FUN_0054B359	1	FUN_0054E06C	0	ghidra-direct-plus-exported-decompile-text	true	unknown	undefined FUN_0054daac(void)	0054DAAC	0054DD2E	643	false		3	00417215:FUN_00417215;00418828:FUN_00418828;0054B359:FUN_0054b359	1	0054E06C:FUN_0054e06c	4	4	0	0
0054DD2F	FUN_0054dd2f	ok	0054dd2f_FUN_0054dd2f.c	true	CORPUS_ONLY	UNMAPPED	triage-by-entrypoint-or-caller	2	FUN_00417215;FUN_00418828	0		0	ghidra-direct-plus-exported-decompile-text	true	unknown	undefined FUN_0054dd2f(void)	0054DD2F	0054DE1E	240	false		2	00417215:FUN_00417215;00418828:FUN_00418828	0		2	2	0	0
0054DE1F	FUN_0054de1f	ok	0054de1f_FUN_0054de1f.c	true	CORPUS_ONLY	UNMAPPED	triage-by-entrypoint-or-caller	0		0		0	ghidra-direct-plus-exported-decompile-text	true	unknown	undefined FUN_0054de1f(void)	0054DE1F	0054DF48	298	false		0		0		0	0	0	0
0054DF49	FUN_0054df49	ok	0054df49_FUN_0054df49.c	true	CORPUS_ONLY	UNMAPPED	triage-by-entrypoint-or-caller	5	FUN_0040D13E;FUN_0049F0E7;FUN_004A626E;FUN_004F3D1A;FUN_00524DED	0		0	ghidra-direct-plus-exported-decompile-text	true	unknown	undefined FUN_0054df49(void)	0054DF49	0054E06B	291	false		5	0040D13E:FUN_0040d13e;0049F0E7:FUN_0049f0e7;004A626E:FUN_004a626e;004F3D1A:FUN_004f3d1a;00524DED:FUN_00524ded	0		34	34	0	0
